Date and Time,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset"
3/20/2016 13:01,0.864,0.552,,,,,1,15,0.774,15,,,,,,,,On,On,,,,,,,
3/20/2016 13:11,0.858,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 13:21,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 13:31,0.866,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 13:41,0.855,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 13:51,0.863,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:01,0.861,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:11,0.866,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:21,0.858,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:31,0.862,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:41,0.872,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 14:51,0.871,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:01,0.858,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:11,0.867,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:21,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:31,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:41,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 15:51,0.858,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:01,0.541,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:11,0.892,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:21,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:31,0.866,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:41,0.857,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 16:51,0.863,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:01,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:11,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:21,0.871,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:31,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:41,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 17:51,0.849,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:01,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:11,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:21,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:31,0.873,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:41,0.867,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 18:51,0.869,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 19:01,0.873,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 19:11,0.876,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 19:21,0.849,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 19:31,0.878,,,,,,1,,,15,,,,,,,,On,,,,,,,,
3/20/2016 19:41,0.867,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 19:51,0.87,,,,,,1,15,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:01,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:11,0.861,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:21,0.857,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:31,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:41,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 20:51,0.866,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:01,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:11,0.862,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:21,0.87,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:31,0.854,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:41,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 21:51,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 22:01,0.858,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 22:11,0.871,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 22:21,0.871,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 22:31,0.861,0.555,,,,,1,15,0.774,15,,,,,,,,On,On,,,,,,,
3/20/2016 22:41,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 22:51,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 23:01,0.867,0.554,,,,,1,15,0.774,15,,,,,,,,On,On,,,,,,,
3/20/2016 23:11,0.861,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 23:21,0.874,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 23:31,0.857,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 23:41,0.865,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/20/2016 23:51,0.862,0.549,,,,,1,15,0.774,15,,,,,,,,On,On,,,,,,,
3/21/2016 0:01,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 0:11,0.863,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 0:21,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 0:31,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 0:41,0.859,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 0:51,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:01,0.872,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:11,0.867,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:21,0.862,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:31,0.868,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:41,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 1:51,0.862,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:01,0.872,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:11,0.857,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:21,0.861,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:31,0.86,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:41,0.872,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 2:51,0.869,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 3:01,0.875,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 3:11,0.867,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 3:21,0.864,,,,,,1,,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 3:31,0.863,,,,,,1,15,0.774,15,,,,,,,,On,,,,,,,,
3/21/2016 3:40,0.863,0.555,68.591,57.586,6995.037,5506.76,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 3:51,0.864,0.556,68.685,57.585,6997.32,5525.83,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:01,0.86,0.552,68.685,57.579,6968.428,5504.089,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:11,0.871,0.553,68.73,57.584,7016.2,5511.326,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:21,0.865,0.548,68.73,57.496,7017.268,5480.304,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:31,0.866,0.547,68.655,57.597,6974.34,5510.002,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:41,0.875,0.551,68.678,57.563,7044.092,5506.659,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 4:51,0.862,0.548,68.688,57.483,6989.874,5505.088,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:01,0.869,0.552,68.688,57.593,7012.502,5535.347,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:11,0.878,0.558,68.726,57.405,7034.155,5532.284,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:21,0.865,0.546,68.696,57.551,6983.917,5486.835,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:31,0.861,0.548,68.652,57.588,7010.607,5487.91,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:41,0.864,0.555,68.707,57.481,7000.34,5511.82,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 5:51,0.87,0.552,68.707,57.552,7022.72,5504.105,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:01,0.869,0.551,68.643,57.583,6987.886,5486.989,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:11,0.866,0.553,68.673,57.494,6987.129,5512.197,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:21,0.857,0.551,68.673,57.524,6971.369,5538.826,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:31,0.866,0.55,68.673,57.55,7004.829,5479.53,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:41,0.873,0.554,68.773,57.57,7033.678,5515.237,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 6:51,0.864,0.552,68.73,57.595,6990.685,5497.158,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:01,0.871,0.549,68.73,57.624,7026.65,5490.676,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:11,0.862,0.552,68.73,57.629,6989.671,5491.858,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:21,0.855,0.547,68.695,57.613,6960.501,5481.551,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:31,0.861,0.552,68.704,57.629,6986.683,5506.682,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:41,0.877,0.549,68.805,57.678,7049.256,5489.058,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 7:51,0.869,0.549,68.806,57.648,7018.123,5515.796,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:01,0.862,0.551,68.754,57.559,7032.931,5534.816,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:11,0.859,0.554,68.802,57.681,6979.278,5514.734,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:21,0.86,0.547,68.752,57.586,6992.49,5480.276,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:31,0.845,0.551,68.848,57.543,6996.852,5502.277,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:41,0.874,0.553,68.9,57.656,7014.158,5489.788,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 8:51,0.872,0.55,68.9,57.695,7030.552,5496.078,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:01,0.861,0.549,68.906,57.784,6986.81,5493.854,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:11,0.858,0.557,68.79,57.707,6969.705,5522.421,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:21,0.867,0.548,69.003,57.43,7004.747,5486.133,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:31,0.874,0.549,68.891,57.612,7037.979,5491.951,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:41,0.867,0.554,68.952,57.777,6988.96,5480.662,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 9:51,0.865,0.548,68.931,57.675,6992.691,5478.053,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:01,0.864,0.55,68.85,57.594,7000.433,5493.764,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:11,0.863,0.552,68.85,57.622,6954.748,5512.813,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:21,0.868,0.547,68.957,57.717,7015.2,5477.741,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:31,0.856,0.55,68.957,57.749,6987.696,5494.101,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:41,0.857,0.553,68.989,57.752,7001.631,5510.549,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 10:51,0.866,0.549,69.049,57.75,7007.166,5487.644,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:01,0.864,0.549,69.023,57.75,6962.283,5498.925,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:11,0.856,0.553,69.023,57.683,6967.219,5508.796,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:21,0.86,0.553,69.023,57.608,6958.953,5508.112,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:31,0.857,0.547,68.963,57.58,6971.344,5479.952,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:41,0.866,0.55,68.963,57.739,7009.25,5509.343,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 11:51,0.869,0.551,69.085,57.754,6983.929,5522.311,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:01,0.872,0.548,69.085,57.73,7030.224,5485.523,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:11,0.866,0.556,69.085,57.73,6963.197,5501.082,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:21,0.864,0.547,69.003,57.495,6998.553,5479.366,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:31,0.863,0.548,69.123,57.592,6968.98,5483.702,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:41,0.857,0.551,68.943,57.636,6970.465,5498.214,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 12:51,0.859,0.552,69.014,57.57,7030.099,5500.065,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:01,0.861,0.551,68.973,57.582,6986.716,5498.536,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:11,0.86,0.548,68.973,57.587,6981.45,5513.087,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:21,0.86,0.55,69.083,57.647,6983.729,5496.868,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:31,0.868,0.551,69.083,57.689,6989.199,5499.314,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:41,0.868,0.559,69.142,57.575,7015.536,5540.589,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 13:51,0.862,0.554,69.085,57.688,6989.996,5512.58,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:01,0.869,0.555,69.085,57.71,6986.675,5508.45,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:11,0.865,0.553,69.128,57.666,7003.136,5509.466,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:21,0.856,0.553,69.134,57.587,6963.253,5495.678,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:31,0.866,0.55,69.17,57.781,7005.221,5511.334,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:41,0.861,0.547,69.17,57.555,6985.89,5481.04,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 14:51,0.866,0.549,69.184,57.606,7007.396,5492.177,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:01,0.872,0.547,69.233,57.764,7031.171,5477.505,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:11,0.867,0.549,69.193,57.592,6993.138,5506.297,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:21,0.859,0.556,69.13,57.759,6978.119,5527.205,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:31,0.86,0.549,69.13,57.565,6981.727,5488.578,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:41,0.86,0.552,69.204,57.675,6980.508,5503.066,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 15:51,0.857,0.55,69.082,57.636,6969.893,5500.67,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:01,0.869,0.546,69.302,57.609,6983.506,5476.532,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:11,0.873,0.549,69.251,57.55,7035.813,5474.349,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:21,0.86,0.553,69.138,57.691,6983.378,5507.516,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:31,0.867,0.548,69.245,57.557,7012.747,5485.52,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:41,0.873,0.552,69.215,57.704,7033.25,5504.916,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 16:50,0.866,0.551,69.215,,,,,,,,,,,,,,,,,,,,,,,
3/21/2016 17:01,0.855,0.547,69.215,57.663,6960.333,5478.647,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 17:11,0.861,0.551,69.196,57.678,6988.143,5498.06,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 17:21,0.866,0.556,69.253,57.783,7021.608,5500.734,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 17:31,0.866,0.551,69.233,57.695,7008.698,5499.8,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 17:41,0.87,0.552,69.23,57.64,7006.507,5473.799,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 17:51,0.868,0.553,69.23,57.703,7013.83,5509.025,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:01,0.867,0.551,69.23,57.703,7011.257,5498.71,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:11,0.865,0.544,69.157,57.773,7002.129,5465.933,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:21,0.865,0.553,69.225,57.709,7003.961,5510.626,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:31,0.862,0.548,69.17,57.758,7003.938,5494.517,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:41,0.865,0.55,69.34,57.771,7002.947,5496.629,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 18:51,0.862,0.547,69.146,57.761,6989.791,5479.618,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 19:01,0.865,0.545,69.221,57.823,7004.43,5469.05,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 19:11,0.875,0.55,69.286,57.823,7044.447,5493.958,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
3/21/2016 19:21,0.865,0.55,69.262,57.807,7000.769,5493.084,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
